# id   lat         lon           alt   title /other title/, cat
6977   38.6159829   72.4298989  5630  пер. Находка /Находка С./, 3А
6982   38.5154577   72.3703043     0  пер. Группы Угарова
6983   38.4868417   72.2006278  6216  вер. Ракзоу
6985   38.4633089   72.1615086  5260  пер. Самара /Одесса-2/, 3А*
6986   38.4226421   72.4003290  4656  пер. Черномор, 2А
6987   38.4217420   72.3525690  5448  пер. Рыжий, 2А
6988   38.4422194   72.3598444  5446  пер. 50 лет Советским Вооруженным Силам, 3А
6989   38.4352000   72.3480090  5420  пер. Болгария Сев., 3А
6990   38.4279639   72.3600583  5218  пер. Болгария /Орленок/, 2Б*
7004   38.6284278   72.0442028  5092  вер. Шаугада
7005   38.6252917   72.0601833  5133  вер. Равак
7006   38.6124167   72.0550333  5428  вер. Ванчек
7007   38.6304222   72.0749472  5090  вер. Череповец
7008   38.5502831   72.0133107  5588  вер. Высокий Язгулем
7009   38.5129389   72.1237222  4808  вер. Соколова
7010   38.5748806   72.1357472  5161  вер. Хрустальный
7011   38.6483621   72.0892205  4664  вер. Кухизог
7012   38.6190813   72.2485689  6026  вер. Сент-Экзюпери
7013   38.6437076   72.2154351  5602  вер. Бастион /Басти/
7014   38.5046200   72.2612200  6350  вер. Парижской Коммуны
7015   38.4144600   72.2549800  5386  вер. Удачный
7016   38.3668528   72.2943111  5990  вер. Ляпназар
7017   38.4136000   72.2799900  4671  вер. Новичок
7018   38.4261167   72.3489444  5580  вер. Болгария
7019   38.4401000   72.2734972  5350  вер. Армейцев
7020   38.4974700   72.2793500  5980  вер. Снежный
7021   38.5055900   72.3215400  6842  вер. 26 Бакинских Комиссаров
7022   38.5176971   72.3097909  6081  вер. Передовой
7023   38.5515111   72.3210917  5818  вер. Молодых Высотников /Гидростроителей/
7024   38.5623500   72.3310889  5823  вер. Докучаева
7025   38.6526087   72.3806343  6113  вер. Титова
7026   38.6450100   72.3959300  6301  вер. Высокая Стена
7027   38.6296000   72.4029278  6230  вер. Чил-Сол /Тартусского университета/
7028   38.6255706   72.4167899  6277  вер. Паррота
7029   38.6027000   72.3477600  5974  вер. Рокоссовского
7030   38.5967700   72.3679300  6236  вер. Королева
7031   38.5844680   72.3473500  6044  вер. пик Крыленко Зап. /пик Васильева/
7032   38.5831237   72.3676397  6373  вер. Крыленко
7033   38.5679667   72.3827500  6725  вер. Фиккера
7034   38.5568806   72.3585111  6054  вер. СКАН /Спортивный клуб АН СССР/
7035   38.5521694   72.3861056  6315  вер. 6315
7036   38.5485333   72.4037889  6242  вер. Юбилейная
7037   38.5451333   72.3808278  6257  вер. Паустовского
7038   38.5331300   72.3817100  6502  вер. Грина
7039   38.5181743   72.3754583  6424  вер. Химик /пик Бабушкина/
7040   38.4946028   72.3711722  6542  вер. Туманный
7041   38.4917139   72.3992389  6366  вер. Советских Альпинистов
7042   38.5119167   72.4108333  6060  вер. Советских Профсоюзов
7043   38.4773369   72.3543987  6237  вер. Шипка
7044   38.4545600   72.3580600  5611  вер. Чехословакия
7045   38.4453111   72.3535778  5644  вер. 50 лет Советской Армии /50 лет Советских Вооруженных Сил/
7047   38.5220389   72.4927944  5884  вер. Полосатый
7052   38.4677877   72.2397422     0  пер. БЕГ Ложный, 3А*-3Б
7757   38.5742699   72.2720224  5846  вер. Златоуст
8858   38.3679306   72.2888639  5800  пер. Рошорв
9193   38.5945583   72.2786472  5761  вер. пик Ковшовых
9194   38.6384300   72.2741200  5985  вер. пик Высокий Танымас
9195   38.5913306   72.2616667  5480  вер. пик Малыш
9203   38.6082395   72.2377896  5493  вер. пик Беспокойных
9204   38.5596667   72.3752500  6432  вер. О.Хайяма
9205   38.5729968   72.3661989  6029  вер. Советских Космонавтов /Вспомогателей/
9210   38.4790833   72.2106250  5980  вер. Ракзоу Юж.
9211   38.5095100   72.2423200  6050  вер. Парижской Коммуны Зап.
9212   38.4965167   72.2898056  5974  вер. 5974 /пик 6002/
9213   38.5009167   72.3013333  5970  вер. пик Лавочкина /6150/
9218   38.5058180   72.4736825  5600  вер. 5600
9219   38.4234096   72.3778965  4900  пер. Орленок
9223   38.6355514   72.4407208  5900  вер. 5900
9224   38.5854333   72.4953694  5480  вер. Ослиные Уши
9226   38.6202806   72.4467889  5660  вер. Раздельный
9232   38.5127000   72.3585700  6831  вер. Революции Сев.
9233   38.5010500   72.3585139  6910  вер. Революции Южн.
9234   38.5089750   72.3608278  6847  вер. Революции Центр. /пик Хрущева/
9235   38.5688278   72.2872750  5520  вер. Геппа
9236   38.5573500   72.2816944  5518  вер. Аносова
9237   38.5558794   72.2584421  5469  вер. Носова
9238   38.5660848   72.2595111     0  вер. Скворцова
13592   38.4976900   72.0217500  4700  пер. Сунгат Вост. /Херсонцев/, 2А*
16496   38.5472300   72.1947700  4778  пер. Скрытый
16497   38.5359500   72.1944200  4956  пер. Дюна, 2А
18045   38.5127500   72.4426900  5420  пер. Бартанг II, 2Б
18351   38.4745500   72.4193000  5030  пер. Железнодорожников-2, 1Б
18935   38.5006600   72.4833400  5545  пер. Красная Выхухоль, 2Б-3А
